date,open,high,low,close,adjusted_close,volume
2024-02-01,183.99,191.05,179.25,180.75,180.5052,1161627000
2024-03-01,179.55,180.53,168.49,171.48,171.2477,1432782800
2024-04-01,171.19,178.36,164.08,170.33,170.0993,1245717000
2024-05-01,169.58,193.0,169.11,192.25,192.25,1336537700
2024-06-03,192.9,196.94,192.52,196.89,196.89,245994400
