date,open,high,low,close,change,volume
2023-05-05,4084.73,4147.02,4084.73,4136.25,1.85%,0
2023-05-08,4136.98,4142.30,4123.81,4138.12,0.05%,0
2023-05-09,4124.25,4130.35,4116.65,4119.17,-0.46%,0
2023-05-10,4143.74,4154.28,4098.92,4137.64,0.45%,0
2023-05-11,4132.24,4132.80,4109.29,4130.62,-0.17%,0
2023-05-12,4138.54,4143.74,4099.12,4124.08,-0.16%,0
2023-05-15,4126.65,4141.25,4110.27,4136.28,0.30%,0
2023-05-16,4127.95,4135.54,4109.86,4109.90,-0.64%,0
2023-05-17,4122.85,4164.67,4113.62,4158.77,1.19%,0
2023-05-18,4157.68,4202.20,4153.50,4198.05,0.94%,0
2023-05-19,4204.15,4212.91,4180.20,4191.98,-0.14%,0
2023-05-22,4190.78,4209.22,4179.68,4192.63,0.02%,0
2023-05-23,4176.80,4185.68,4142.54,4145.58,-1.12%,0
2023-05-24,4132.96,4132.96,4103.98,4115.24,-0.73%,0
2023-05-25,4155.71,4165.74,4129.73,4151.28,0.88%,0
2023-05-26,4156.16,4212.87,4156.16,4205.45,1.30%,0
2023-05-30,4226.71,4231.10,4192.18,4205.52,0.00%,0
2023-05-31,4190.74,4195.44,4166.15,4179.83,-0.61%,0
2023-06-01,4183.03,4232.43,4171.64,4221.02,0.99%,0
2023-06-02,4241.01,4290.67,4241.01,4282.37,1.45%,0
2023-06-05,4282.99,4299.28,4266.82,4273.79,-0.20%,0
2023-06-06,4271.34,4288.33,4263.09,4283.85,0.24%,0
2023-06-07,4285.47,4299.19,4263.96,4267.52,-0.38%,0
2023-06-08,4268.69,4298.01,4261.07,4293.93,0.62%,0
2023-06-09,4304.88,4322.62,4291.70,4298.86,0.11%,0
2023-06-12,4308.32,4340.13,4304.37,4338.93,0.93%,0
2023-06-13,4352.61,4375.37,4349.31,4369.01,0.69%,0
2023-06-14,4366.29,4391.82,4337.85,4372.59,0.08%,0
2023-06-15,4365.33,4439.20,4362.60,4425.84,1.22%,0
2023-06-16,4440.95,4448.47,4407.44,4409.59,-0.37%,0
2023-06-20,4396.11,4400.15,4367.19,4388.71,-0.47%,0
2023-06-21,4380.01,4386.22,4360.14,4365.69,-0.52%,0
2023-06-22,4355.40,4382.25,4351.82,4381.89,0.37%,0
2023-06-23,4354.17,4366.55,4341.34,4348.33,-0.77%,0
2023-06-26,4344.84,4362.06,4328.08,4328.82,-0.45%,0
2023-06-27,4337.36,4384.42,4335.00,4378.41,1.15%,0
2023-06-28,4367.48,4390.35,4360.22,4376.86,-0.04%,0
2023-06-29,4374.94,4398.39,4371.97,4396.44,0.45%,0
2023-06-30,4422.44,4458.48,4422.44,4450.38,1.23%,0
2023-07-03,4450.48,4456.46,4442.29,4455.59,0.12%,0
2023-07-05,4442.04,4454.06,4436.61,4446.82,-0.20%,0
2023-07-06,4422.62,4422.62,4385.05,4411.59,-0.79%,0
2023-07-07,4404.54,4440.39,4397.40,4398.95,-0.29%,0
2023-07-10,4394.23,4412.60,4389.92,4409.53,0.24%,0
2023-07-11,4415.55,4443.64,4408.46,4439.26,0.67%,0
2023-07-12,4467.69,4488.34,4463.23,4472.16,0.74%,0
2023-07-13,4491.50,4517.38,4489.36,4510.04,0.85%,0
2023-07-14,4514.61,4527.76,4499.56,4505.42,-0.10%,0
2023-07-17,4508.86,4532.85,4504.90,4522.79,0.39%,0
2023-07-18,4521.78,4562.30,4514.59,4554.98,0.71%,0
2023-07-19,4563.87,4578.43,4557.48,4565.72,0.24%,0
2023-07-20,4554.38,4564.74,4527.56,4534.87,-0.68%,0
2023-07-21,4550.16,4555.00,4535.79,4536.34,0.03%,0
2023-07-24,4543.39,4563.41,4541.29,4554.64,0.40%,0
2023-07-25,4555.19,4580.62,4552.42,4567.46,0.28%,0
2023-07-26,4558.96,4582.47,4547.58,4566.75,-0.02%,0
2023-07-27,4598.26,4607.07,4528.56,4537.41,-0.64%,0
2023-07-28,4565.75,4590.16,4564.01,4582.23,0.99%,0
2023-07-31,4584.82,4594.22,4573.14,4588.96,0.15%,0
2023-08-01,4578.83,4584.62,4567.53,4576.73,-0.27%,0
2023-08-02,4550.93,4550.93,4505.75,4513.39,-1.38%,0
2023-08-03,4494.27,4519.49,4485.54,4501.89,-0.25%,0
2023-08-04,4513.96,4540.34,4474.55,4478.03,-0.53%,0
2023-08-07,4491.58,4519.84,4491.15,4518.44,0.90%,0
2023-08-08,4498.03,4503.31,4464.39,4499.38,-0.42%,0
2023-08-09,4501.57,4502.44,4461.33,4467.71,-0.70%,0
2023-08-10,4487.16,4527.37,4457.92,4468.83,0.03%,0
2023-08-11,4450.69,4476.23,4443.98,4464.05,-0.11%,0
2023-08-14,4458.13,4490.33,4453.44,4489.72,0.58%,0
2023-08-15,4478.87,4478.87,4432.19,4437.86,-1.16%,0
2023-08-16,4433.79,4449.95,4403.55,4404.33,-0.76%,0
2023-08-17,4416.32,4421.17,4364.83,4370.36,-0.77%,0
2023-08-18,4344.88,4381.82,4335.31,4369.71,-0.01%,0
2023-08-21,4380.28,4407.55,4360.30,4399.77,0.69%,0
2023-08-22,4415.33,4418.59,4382.77,4387.55,-0.28%,0
2023-08-23,4396.44,4443.18,4396.44,4436.01,1.10%,0
2023-08-24,4455.16,4458.30,4375.55,4376.31,-1.35%,0
2023-08-25,4389.38,4418.46,4356.29,4405.71,0.67%,0
2023-08-28,4426.03,4439.56,4414.98,4433.31,0.63%,0
2023-08-29,4432.75,4500.14,4431.68,4497.63,1.45%,0
2023-08-30,4500.34,4521.65,4493.59,4514.87,0.38%,0
2023-08-31,4517.01,4532.26,4507.39,4507.66,-0.16%,0
2023-09-01,4530.60,4541.25,4501.35,4515.77,0.18%,0
2023-09-05,4510.06,4514.29,4496.01,4496.83,-0.42%,0
2023-09-06,4490.35,4490.35,4442.38,4465.48,-0.70%,0
2023-09-07,4434.55,4457.81,4430.46,4451.14,-0.32%,0
2023-09-08,4451.30,4473.53,4448.38,4457.49,0.14%,0
2023-09-11,4480.98,4490.77,4467.89,4487.46,0.67%,0
2023-09-12,4473.27,4487.11,4456.83,4461.90,-0.57%,0
2023-09-13,4462.65,4479.39,4453.52,4467.44,0.12%,0
2023-09-14,4487.78,4511.99,4478.69,4505.10,0.84%,0
2023-09-15,4497.98,4497.98,4447.21,4450.32,-1.22%,0
2023-09-18,4445.13,4466.36,4442.11,4453.53,0.07%,0
2023-09-19,4445.41,4449.85,4416.61,4443.95,-0.22%,0
2023-09-20,4452.81,4461.03,4401.38,4402.20,-0.94%,0
2023-09-21,4374.36,4375.70,4329.17,4330.00,-1.64%,0
2023-09-22,4341.74,4357.40,4316.49,4320.06,-0.23%,0
2023-09-25,4310.62,4338.51,4302.70,4337.44,0.40%,0
2023-09-26,4312.88,4313.01,4265.98,4273.53,-1.47%,0
2023-09-27,4282.63,4292.07,4238.63,4274.51,0.02%,0
2023-09-28,4269.65,4317.27,4264.38,4299.70,0.59%,0
2023-09-29,4328.18,4333.15,4274.86,4288.05,-0.27%,0
2023-10-02,4284.52,4300.58,4260.21,4288.39,0.01%,0
2023-10-03,4269.75,4281.15,4216.45,4229.45,-1.37%,0
2023-10-04,4233.83,4268.50,4220.48,4263.75,0.81%,0
2023-10-05,4259.31,4267.13,4225.91,4258.19,-0.13%,0
2023-10-06,4234.79,4324.10,4219.55,4308.50,1.18%,0
2023-10-09,4289.02,4341.73,4283.79,4335.66,0.63%,0
2023-10-10,4339.75,4385.46,4339.64,4358.24,0.52%,0
2023-10-11,4366.59,4378.64,4345.34,4376.95,0.43%,0
2023-10-12,4380.94,4385.85,4325.43,4349.61,-0.62%,0
2023-10-13,4360.49,4377.10,4311.97,4327.78,-0.50%,0
2023-10-16,4342.37,4383.33,4342.37,4373.63,1.06%,0
2023-10-17,4345.23,4393.57,4337.54,4373.20,-0.01%,0
2023-10-18,4357.35,4364.20,4303.84,4314.60,-1.34%,0
2023-10-19,4321.36,4339.54,4269.69,4278.00,-0.85%,0
2023-10-20,4273.85,4276.56,4223.03,4224.16,-1.26%,0
2023-10-23,4210.40,4255.84,4189.22,4217.04,-0.17%,0
2023-10-24,4235.79,4259.38,4219.43,4247.68,0.73%,0
2023-10-25,4232.42,4232.42,4181.42,4186.77,-1.43%,0
2023-10-26,4175.99,4183.60,4127.90,4137.23,-1.18%,0
2023-10-27,4152.93,4156.70,4103.78,4117.37,-0.48%,0
2023-10-30,4139.39,4177.47,4132.94,4166.82,1.20%,0
2023-10-31,4171.33,4195.55,4153.12,4193.80,0.65%,0
2023-11-01,4201.27,4245.64,4197.74,4237.86,1.05%,0
2023-11-02,4268.26,4319.72,4268.26,4317.78,1.89%,0
2023-11-03,4334.23,4373.62,4334.23,4358.34,0.94%,0
2023-11-06,4364.27,4372.21,4347.53,4365.98,0.18%,0
2023-11-07,4366.21,4386.26,4355.41,4378.38,0.28%,0
2023-11-08,4384.37,4391.20,4359.76,4382.78,0.10%,0
2023-11-09,4391.41,4393.40,4343.94,4347.35,-0.81%,0
2023-11-10,4364.15,4418.03,4353.34,4415.24,1.56%,0
2023-11-13,4406.66,4421.76,4393.82,4411.55,-0.08%,0
2023-11-14,4458.97,4508.67,4458.97,4495.70,1.91%,0
2023-11-15,4505.30,4521.17,4495.31,4502.88,0.16%,0
2023-11-16,4497.08,4511.99,4487.83,4508.24,0.12%,0
2023-11-17,4509.55,4520.12,4499.66,4514.02,0.13%,0
2023-11-20,4511.70,4557.11,4510.36,4547.38,0.74%,0
2023-11-21,4538.77,4542.14,4525.51,4538.19,-0.20%,0
2023-11-22,4553.04,4568.43,4545.05,4556.62,0.41%,0
2023-11-24,4555.84,4560.31,4552.80,4559.34,0.06%,0
2023-11-27,4554.86,4560.52,4546.32,4550.43,-0.20%,0
2023-11-28,4545.55,4568.14,4540.51,4554.89,0.10%,0
2023-11-29,4571.84,4587.64,4547.15,4550.58,-0.09%,0
2023-11-30,4554.87,4569.89,4537.24,4567.80,0.38%,0
2023-12-01,4559.43,4599.39,4554.71,4594.63,0.59%,0
2023-12-04,4564.37,4572.37,4546.72,4569.78,-0.54%,0
2023-12-05,4557.25,4578.56,4551.68,4567.18,-0.06%,0
2023-12-06,4586.23,4590.74,4546.50,4549.34,-0.39%,0
2023-12-07,4568.84,4590.92,4565.22,4585.59,0.80%,0
2023-12-08,4576.20,4609.23,4574.06,4604.37,0.41%,0
2023-12-11,4593.39,4623.71,4593.39,4622.44,0.39%,0
2023-12-12,4618.30,4643.93,4608.09,4643.70,0.46%,0
2023-12-13,4646.20,4709.69,4643.23,4707.09,1.37%,0
2023-12-14,4721.04,4738.57,4694.34,4719.55,0.26%,0
2023-12-15,4714.23,4725.53,4704.69,4719.19,-0.01%,0
2023-12-18,4725.58,4749.52,4725.58,4740.56,0.45%,0
2023-12-19,4743.72,4768.69,4743.72,4768.37,0.59%,0
2023-12-20,4764.73,4778.01,4697.82,4698.35,-1.47%,0
2023-12-21,4724.29,4748.71,4708.35,4746.75,1.03%,0
2023-12-22,4753.92,4772.94,4736.77,4754.63,0.17%,0
2023-12-26,4758.86,4784.72,4758.45,4774.75,0.42%,0
2023-12-27,4773.45,4785.39,4768.90,4781.58,0.14%,0
2023-12-28,4786.44,4793.30,4780.98,4783.35,0.04%,0
2023-12-29,4782.88,4788.43,4751.99,4769.83,-0.28%,0
2024-01-02,4745.20,4754.33,4722.67,4742.83,-0.57%,0
2024-01-03,4725.07,4729.29,4699.71,4704.81,-0.80%,0
2024-01-04,4697.42,4726.78,4687.53,4688.68,-0.34%,0
2024-01-05,4690.57,4721.49,4682.11,4697.24,0.18%,0
2024-01-08,4703.70,4764.54,4699.82,4763.54,1.41%,0
2024-01-09,4741.93,4765.47,4730.35,4756.50,-0.15%,0
2024-01-10,4759.94,4790.80,4756.20,4783.45,0.57%,0
2024-01-11,4792.13,4798.50,4739.58,4780.24,-0.07%,0
2024-01-12,4791.18,4802.40,4768.98,4783.83,0.08%,0
2024-01-16,4772.35,4782.34,4747.12,4765.98,-0.37%,0
2024-01-17,4739.13,4744.23,4714.82,4739.21,-0.56%,0
2024-01-18,4760.10,4785.79,4740.57,4780.94,0.88%,0
2024-01-19,4796.28,4842.07,4785.87,4839.81,1.23%,0
2024-01-22,4853.42,4868.41,4844.05,4850.43,0.22%,0
2024-01-23,4856.80,4866.48,4844.37,4864.60,0.29%,0
2024-01-24,4888.56,4903.68,4865.94,4868.55,0.08%,0
2024-01-25,4886.66,4898.15,4869.34,4894.16,0.53%,0
2024-01-26,4888.91,4906.69,4881.47,4890.97,-0.07%,0
2024-01-29,4892.95,4929.31,4887.40,4927.93,0.76%,0
2024-01-30,4925.89,4931.09,4916.27,4924.97,-0.06%,0
2024-01-31,4899.19,4906.75,4845.15,4845.65,-1.61%,0
2024-02-01,4861.11,4906.97,4853.52,4906.19,1.25%,0
2024-02-02,4916.06,4975.29,4907.99,4958.61,1.07%,0
2024-02-05,4957.19,4957.19,4918.09,4942.81,-0.32%,0
2024-02-06,4950.16,4957.77,4934.88,4954.23,0.23%,0
2024-02-07,4973.05,4999.89,4969.05,4995.06,0.82%,0
2024-02-08,4995.16,5000.40,4987.09,4997.91,0.06%,0
2024-02-09,5004.17,5030.06,5000.34,5026.61,0.57%,0
2024-02-12,5026.83,5048.39,5016.83,5021.84,-0.09%,0
2024-02-13,4967.94,4971.30,4920.31,4953.17,-1.37%,0
2024-02-14,4976.44,5002.52,4956.45,5000.62,0.96%,0
2024-02-15,5003.14,5032.72,4999.44,5029.73,0.58%,0
2024-02-16,5031.13,5038.70,4999.52,5005.57,-0.48%,0
2024-02-20,4989.32,4993.71,4955.02,4975.51,-0.60%,0
2024-02-21,4963.03,4983.21,4946.00,4981.80,0.13%,0
2024-02-22,5038.83,5094.39,5038.83,5087.03,2.11%,0
2024-02-23,5100.92,5111.06,5081.46,5088.80,0.03%,0
2024-02-26,5093.00,5097.66,5068.91,5069.53,-0.38%,0
2024-02-27,5074.60,5080.69,5057.29,5078.18,0.17%,0
2024-02-28,5067.20,5077.37,5058.35,5069.76,-0.17%,0
2024-02-29,5085.36,5104.99,5061.89,5096.27,0.52%,0
2024-03-01,5098.51,5140.33,5094.16,5137.08,0.80%,0
2024-03-04,5130.99,5149.67,5127.18,5130.95,-0.12%,0
2024-03-05,5110.52,5114.54,5056.82,5078.65,-1.02%,0
2024-03-06,5108.03,5127.97,5092.22,5104.76,0.51%,0
2024-03-07,5132.38,5165.62,5128.21,5157.36,1.03%,0
2024-03-08,5164.46,5189.26,5117.50,5123.69,-0.65%,0
2024-03-11,5111.96,5124.66,5091.14,5117.94,-0.11%,0
2024-03-12,5134.30,5179.87,5114.48,5175.27,1.12%,0
2024-03-13,5173.49,5179.14,5151.88,5165.31,-0.19%,0
2024-03-14,5175.14,5176.85,5123.30,5150.48,-0.29%,0
2024-03-15,5123.31,5136.86,5104.35,5117.09,-0.65%,0
2024-03-18,5154.77,5175.60,5145.47,5149.42,0.63%,0
2024-03-19,5139.09,5180.31,5131.59,5178.51,0.56%,0
2024-03-20,5181.69,5226.19,5171.55,5224.62,0.89%,0
2024-03-21,5253.43,5261.10,5240.66,5241.53,0.32%,0
2024-03-22,5242.48,5246.09,5229.87,5234.18,-0.14%,0
2024-03-25,5219.52,5229.09,5216.09,5218.19,-0.31%,0
2024-03-26,5228.85,5235.16,5203.42,5203.58,-0.28%,0
2024-03-27,5226.31,5249.26,5213.92,5248.49,0.86%,0
2024-03-28,5248.03,5264.85,5245.82,5254.35,0.11%,0
2024-04-01,5257.97,5263.95,5229.20,5243.77,-0.20%,0
2024-04-02,5204.29,5208.34,5184.05,5205.81,-0.72%,0
2024-04-03,5194.37,5228.75,5194.37,5211.49,0.11%,0
2024-04-04,5244.05,5256.59,5146.06,5147.21,-1.23%,0
2024-04-05,5158.95,5222.18,5157.21,5204.34,1.11%,0
2024-04-08,5211.37,5219.57,5197.35,5202.39,-0.04%,0
2024-04-09,5217.03,5224.81,5160.78,5209.91,0.14%,0
2024-04-10,5167.88,5178.43,5138.70,5160.64,-0.95%,0
2024-04-11,5172.95,5211.78,5138.77,5199.06,0.74%,0
2024-04-12,5171.51,5175.03,5107.94,5123.41,-1.46%,0
2024-04-15,5149.67,5168.43,5052.47,5061.82,-1.20%,0
2024-04-16,5064.59,5079.84,5039.83,5051.41,-0.21%,0
2024-04-17,5068.97,5077.96,5007.25,5022.21,-0.58%,0
2024-04-18,5031.52,5056.66,5001.89,5011.12,-0.22%,0
2024-04-19,5005.44,5019.02,4953.56,4967.23,-0.88%,0
2024-04-22,4987.33,5038.84,4969.40,5010.60,0.87%,0
2024-04-23,5028.85,5076.12,5027.96,5070.55,1.20%,0
2024-04-24,5084.86,5089.48,5047.02,5071.63,0.02%,0
2024-04-25,5019.88,5057.75,4990.58,5048.42,-0.46%,0
2024-04-26,5084.65,5114.62,5073.14,5099.96,1.02%,0
2024-04-29,5114.13,5123.49,5088.65,5116.17,0.32%,0
2024-04-30,5103.78,5110.83,5035.31,5035.69,-1.57%,0
2024-05-01,5029.03,5096.12,5013.45,5018.39,-0.34%,0
2024-05-02,5049.32,5073.21,5011.05,5064.20,0.91%,0
2024-05-03,5122.78,5139.12,5101.22,5127.79,1.26%,0
2024-05-06,5142.42,5181.00,5142.42,5180.74,1.03%,0
2024-05-07,5187.20,5200.23,5178.96,5187.70,0.13%,0
2024-05-08,5168.98,5191.95,5165.86,5187.67,0.00%,0
2024-05-09,5189.03,5215.30,5180.41,5214.08,0.51%,0
2024-05-10,5225.49,5239.66,5209.68,5222.68,0.16%,0
2024-05-13,5233.08,5237.26,5211.16,5221.42,-0.02%,0
2024-05-14,5221.10,5250.37,5217.98,5246.68,0.48%,0
2024-05-15,5263.26,5311.76,5263.26,5308.15,1.17%,0
2024-05-16,5310.07,5325.49,5296.19,5297.10,-0.21%,0
2024-05-17,5303.10,5305.45,5283.59,5303.27,0.12%,0
2024-05-20,5305.35,5325.32,5302.40,5308.13,0.09%,0
2024-05-21,5298.69,5324.32,5297.87,5321.41,0.25%,0
2024-05-22,5319.28,5323.18,5286.01,5307.01,-0.27%,0
2024-05-23,5340.26,5341.88,5256.93,5267.84,-0.74%,0
2024-05-24,5281.45,5311.65,5278.39,5304.72,0.70%,0
2024-05-28,5315.91,5315.91,5280.89,5306.04,0.02%,0
2024-05-29,5278.73,5282.27,5262.70,5266.95,-0.74%,0
2024-05-30,5259.77,5260.21,5222.10,5235.48,-0.60%,0
2024-05-31,5243.21,5280.33,5191.68,5277.51,0.80%,0
2024-06-03,5297.15,5302.11,5234.32,5283.40,0.11%,0
2024-06-04,5278.24,5298.80,5257.63,5291.34,0.15%,0
2024-06-05,5314.48,5354.16,5297.64,5354.03,1.18%,0
2024-06-06,5357.80,5362.35,5335.36,5352.96,-0.02%,0
2024-06-07,5343.81,5375.08,5331.33,5346.99,-0.11%,0
2024-06-10,5341.22,5365.79,5331.52,5360.79,0.26%,0
2024-06-11,5353.00,5375.95,5327.25,5375.32,0.27%,0
2024-06-12,5409.13,5447.25,5409.13,5421.03,0.85%,0
2024-06-13,5441.93,5441.93,5402.51,5433.74,0.23%,0
2024-06-14,5424.08,5432.39,5403.75,5431.60,-0.04%,0
2024-06-17,5431.11,5488.50,5420.40,5473.23,0.77%,0
2024-06-18,5476.15,5490.38,5471.32,5487.03,0.25%,0
2024-06-20,5499.99,5505.53,5455.56,5473.17,-0.25%,0
2024-06-21,5466.77,5478.31,5452.03,5464.62,-0.16%,0
2024-06-24,5459.58,5490.66,5447.59,5447.87,-0.31%,0
2024-06-25,5460.73,5472.88,5446.56,5469.30,0.39%,0
2024-06-26,5460.71,5483.14,5451.87,5477.90,0.16%,0
2024-06-27,5473.59,5490.81,5467.54,5482.87,0.09%,0
2024-06-28,5488.48,5523.64,5451.12,5460.48,-0.41%,0
2024-07-01,5471.08,5479.55,5446.53,5475.09,0.27%,0
2024-07-02,5461.84,5509.69,5458.43,5509.01,0.62%,0
2024-07-03,5507.44,5539.27,5507.42,5537.02,0.51%,0
2024-07-05,5537.91,5570.33,5531.63,5567.19,0.54%,0
2024-07-08,5572.75,5583.11,5562.51,5572.85,0.10%,0
2024-07-09,5584.24,5590.75,5574.57,5576.98,0.07%,0
2024-07-10,5591.26,5635.39,5586.44,5633.91,1.02%,0
2024-07-11,5635.21,5642.45,5576.53,5584.54,-0.88%,0
2024-07-12,5590.76,5655.56,5590.44,5615.35,0.55%,0
2024-07-15,5638.16,5666.94,5614.75,5631.22,0.28%,0
2024-07-16,5644.09,5669.67,5639.02,5667.20,0.64%,0
2024-07-17,5610.07,5622.49,5584.81,5588.27,-1.39%,0
2024-07-18,5608.56,5614.05,5522.81,5544.59,-0.78%,0
2024-07-19,5543.37,5557.50,5497.04,5505.00,-0.71%,0
2024-07-22,5544.54,5570.36,5529.04,5564.41,1.08%,0
2024-07-23,5565.30,5585.34,5550.90,5555.74,-0.16%,0
2024-07-24,5505.84,5508.04,5419.98,5427.13,-2.31%,0
2024-07-25,5428.70,5491.59,5390.95,5399.22,-0.51%,0
2024-07-26,5433.67,5488.32,5430.70,5459.10,1.11%,0
2024-07-29,5476.55,5487.74,5444.44,5463.54,0.08%,0
2024-07-30,5478.73,5489.46,5401.70,5436.44,-0.50%,0
2024-07-31,5505.59,5551.51,5493.75,5522.30,1.58%,0
2024-08-01,5537.84,5566.16,5410.42,5446.68,-1.37%,0
2024-08-02,5376.63,5383.89,5302.03,5346.56,-1.84%,0
2024-08-05,5151.14,5250.89,5119.26,5186.33,-3.00%,0
2024-08-06,5206.42,5312.34,5193.56,5240.03,1.04%,0
2024-08-07,5293.13,5330.64,5195.54,5199.50,-0.77%,0
2024-08-08,5252.57,5328.03,5233.85,5319.31,2.30%,0
2024-08-09,5314.66,5358.67,5300.84,5344.16,0.47%,0
2024-08-12,5351.88,5371.20,5324.37,5344.39,0.00%,0
2024-08-13,5376.98,5436.50,5376.98,5434.43,1.68%,0
